trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3546,False,"{'a': 0.01, 'e': 0.028788646656255072}",25,12,26.037574916495274,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3547,False,"{'a': 0.01, 'e': 0.028759858009598814}",25,11,29.389596813700333,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3548,False,"{'a': 0.01, 'e': 0.028731098151589217}",35,24,16.37977844855084,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3549,False,"{'a': 0.01, 'e': 0.02870236705343763}",20,16,8.006667448367725,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3550,False,"{'a': 0.01, 'e': 0.02867366468638419}",20,5,24.09802238330514,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3551,False,"{'a': 0.01, 'e': 0.028644991021697805}",30,22,11.512385960039635,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3552,False,"{'a': 0.01, 'e': 0.02861634603067611}",20,6,26.032380109271266,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3553,False,"{'a': 0.01, 'e': 0.028587729684645433}",20,9,24.301328562354414,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3554,False,"{'a': 0.01, 'e': 0.028559141954960787}",20,16,6.022857530194398,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3555,False,"{'a': 0.01, 'e': 0.028530582813005825}",20,13,15.284540263732268,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3556,False,"{'a': 0.01, 'e': 0.02850205223019282}",20,15,-1.5408560608847446,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
3557,False,"{'a': 0.01, 'e': 0.028473550177962628}",30,13,33.182910910810214,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3558,False,"{'a': 0.01, 'e': 0.028445076627784664}",20,14,12.26713122033065,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3559,False,"{'a': 0.01, 'e': 0.02841663155115688}",20,7,23.362376602138166,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3560,False,"{'a': 0.01, 'e': 0.028388214919605723}",25,12,25.623728252544055,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3561,False,"{'a': 0.01, 'e': 0.028359826704686116}",30,16,23.73976781549168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3562,False,"{'a': 0.01, 'e': 0.02833146687798143}",25,11,25.282730046431897,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3563,False,"{'a': 0.01, 'e': 0.02830313541110345}",20,6,23.461416009360548,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3564,False,"{'a': 0.01, 'e': 0.028274832275692347}",20,14,11.51343518218506,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3565,False,"{'a': 0.01, 'e': 0.028246557443416653}",30,17,24.429397500457625,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3566,False,"{'a': 0.01, 'e': 0.028218310885973236}",30,11,35.85844655192254,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3567,False,"{'a': 0.01, 'e': 0.028190092575087262}",20,16,8.796428690031952,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3568,False,"{'a': 0.01, 'e': 0.028161902482512175}",25,15,17.17019017136185,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3569,False,"{'a': 0.01, 'e': 0.028133740580029664}",20,7,22.52187063768919,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3570,False,"{'a': 0.01, 'e': 0.028105606839449633}",25,16,14.146632293664792,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3571,False,"{'a': 0.01, 'e': 0.028077501232610186}",20,11,19.33416400129841,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3572,False,"{'a': 0.01, 'e': 0.028049423731377573}",20,7,20.11343483941796,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3573,False,"{'a': 0.01, 'e': 0.0280213743076462}",30,13,34.59622415233878,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3574,False,"{'a': 0.01, 'e': 0.02799335293333855}",30,13,28.416203388887542,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3575,False,"{'a': 0.01, 'e': 0.027965359580405212}",30,17,28.78137162478643,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3576,False,"{'a': 0.01, 'e': 0.027937394220824807}",20,10,18.849906132777786,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3577,False,"{'a': 0.01, 'e': 0.027909456826603982}",25,0,27.065038325007094,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
3578,False,"{'a': 0.01, 'e': 0.02788154736977738}",30,17,24.703214364044932,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3579,False,"{'a': 0.01, 'e': 0.0278536658224076}",20,16,5.945087043400889,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3580,False,"{'a': 0.01, 'e': 0.027825812156585195}",35,16,36.16782061901515,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3581,False,"{'a': 0.01, 'e': 0.027797986344428607}",25,12,-40.830155378240335,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
3582,False,"{'a': 0.01, 'e': 0.027770188358084178}",20,6,24.344584487863848,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3583,False,"{'a': 0.01, 'e': 0.027742418169726096}",25,10,25.069087596832855,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3584,False,"{'a': 0.01, 'e': 0.02771467575155637}",20,11,15.573169574394303,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3585,False,"{'a': 0.01, 'e': 0.027686961075804813}",25,17,13.015673952117963,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3586,False,"{'a': 0.01, 'e': 0.02765927411472901}",20,0,19.17145747149609,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
3587,False,"{'a': 0.01, 'e': 0.02763161484061428}",25,8,28.925162190953948,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3588,False,"{'a': 0.01, 'e': 0.027603983225773666}",35,19,26.260944527672663,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3589,False,"{'a': 0.01, 'e': 0.02757637924254789}",30,16,22.9140119204135,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3590,False,"{'a': 0.01, 'e': 0.02754880286330534}",25,15,19.19312907639426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3591,False,"{'a': 0.01, 'e': 0.02752125406044204}",20,6,27.298248018048472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3592,False,"{'a': 0.01, 'e': 0.027493732806381597}",30,17,25.06250945453781,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3593,False,"{'a': 0.01, 'e': 0.027466239073575215}",20,8,22.354000732053525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3594,False,"{'a': 0.01, 'e': 0.027438772834501638}",25,3,40.67534226939864,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3595,False,"{'a': 0.01, 'e': 0.027411334061667136}",20,7,27.300984520664866,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3596,False,"{'a': 0.01, 'e': 0.02738392272760547}",20,16,8.147896856423849,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3597,False,"{'a': 0.01, 'e': 0.027356538804877865}",20,8,22.047768642824177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3598,False,"{'a': 0.01, 'e': 0.027329182266072987}",25,18,15.900884226052518,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3599,False,"{'a': 0.01, 'e': 0.027301853083806914}",20,7,25.841001822428236,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3600,False,"{'a': 0.01, 'e': 0.027274551230723105}",20,6,14.49587904045078,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
3601,False,"{'a': 0.01, 'e': 0.027247276679492383}",35,24,20.23365604450258,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3602,False,"{'a': 0.01, 'e': 0.02722002940281289}",30,18,24.128988994599283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3603,False,"{'a': 0.01, 'e': 0.02719280937341008}",30,13,31.72155732557436,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3604,False,"{'a': 0.01, 'e': 0.027165616564036668}",35,25,19.0368517270158,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3605,False,"{'a': 0.01, 'e': 0.02713845094747263}",20,0,31.751656789555696,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3606,False,"{'a': 0.01, 'e': 0.02711131249652516}",30,22,14.771070740159436,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3607,False,"{'a': 0.01, 'e': 0.027084201184028635}",25,8,29.660895379876038,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3608,False,"{'a': 0.01, 'e': 0.027057116982844603}",30,21,16.814249827748338,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3609,False,"{'a': 0.01, 'e': 0.02703005986586176}",25,14,21.096730810430095,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3610,False,"{'a': 0.01, 'e': 0.027003029805995896}",35,21,31.321714154692206,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
